Title,First Name,E-mail Address,Business Street,Company
PRVA GIMNAZIJA MARIBOR,PRVA GIMNAZIJA MARIBOR,tajnistvo@prva-gimnazija.org,"Trg generala Maistra 1, 2000 Maribor",", PRVA GIMNAZIJA MARIBOR"
OSNOVNA ŠOLA PODZEMELJ,OSNOVNA ŠOLA PODZEMELJ,os.podzemelj@guest.arnes.si,"Podzemelj 11 A, 8332 Gradac",", OSNOVNA ŠOLA PODZEMELJ"
OSNOVNA ŠOLA BLAŽA ARNIČA LUČE,OSNOVNA ŠOLA BLAŽA ARNIČA LUČE,os-luce@guest.aenes.si,"Luče 77, 3334 Luče",", OSNOVNA ŠOLA BLAŽA ARNIČA LUČE"
OSNOVNA ŠOLA BELTINCI,OSNOVNA ŠOLA BELTINCI,o-beltinci.ms@guest.arnes.si,"Panonska ulica 35 B, 9231 Beltinci",", OSNOVNA ŠOLA BELTINCI"
OSNOVNA ŠOLA GORNJI PETROVCI,OSNOVNA ŠOLA GORNJI PETROVCI,o-gpetrovci@guest.arnes.si,"Gornji Petrovci 2, 9203 Petrovci",", OSNOVNA ŠOLA GORNJI PETROVCI"
OSNOVNA ŠOLA GRAD,OSNOVNA ŠOLA GRAD,tajnistvo@o-grad.ms.mss.edus.si,"Grad 172 E, 9264 Grad",", OSNOVNA ŠOLA GRAD"
OSNOVNA ŠOLA CANKOVA,OSNOVNA ŠOLA CANKOVA,zbornica-oscankova@guest.arnes.si,"Cankova 27, 9261 Cankova",", OSNOVNA ŠOLA CANKOVA"
OSNOVNA ŠOLA FOKOVCI,OSNOVNA ŠOLA FOKOVCI,osmsfo1s@guest.arnes.si,"Fokovci 32, 9208 Fokovci",", OSNOVNA ŠOLA FOKOVCI"
OSNOVNA ŠOLA KUZMA,OSNOVNA ŠOLA KUZMA,os.kuzma@guest.arnes.si,"Kuzma 20, 9263 Kuzma",", OSNOVNA ŠOLA KUZMA"
OSNOVNA ŠOLA PUCONCI,OSNOVNA ŠOLA PUCONCI,ospuconci@ospuconci.si,"Puconci 178, 9201 Puconci",", OSNOVNA ŠOLA PUCONCI"
OSNOVNA ŠOLA SVETI JURIJ,OSNOVNA ŠOLA SVETI JURIJ,osmssj1s@guest.arnes.si,"Sveti Jurij 13, 9262 Rogašovci",", OSNOVNA ŠOLA SVETI JURIJ"
OSNOVNA ŠOLA ŠALOVCI,OSNOVNA ŠOLA ŠALOVCI,o-salovci.ms@guest.arnes.si,"Šalovci 172, 9204 Šalovci",", OSNOVNA ŠOLA ŠALOVCI"
OSNOVNA ŠOLA TIŠINA,OSNOVNA ŠOLA TIŠINA,tajnistvo@os-tisina.si,"Tišina 4 B, 9251 Tišina",", OSNOVNA ŠOLA TIŠINA"
SREDNJA ZDRAVSTVENA ŠOLA MURSKA SOBOTA,SREDNJA ZDRAVSTVENA ŠOLA MURSKA SOBOTA,ravnatelj@s-szs.ms.mss.edus.si,"Ulica dr. Vrbnjaka 2, 9000 Murska Sobota",", SREDNJA ZDRAVSTVENA ŠOLA MURSKA SOBOTA"
GLASBENA ŠOLA MURSKA SOBOTA,GLASBENA ŠOLA MURSKA SOBOTA,natasa.gorcan@guest.arnes.si,"Cvetkova ulica 2 C, 9000 Murska Sobota",", GLASBENA ŠOLA MURSKA SOBOTA"
OSNOVNA ŠOLA DESKLE,OSNOVNA ŠOLA DESKLE,o-sola.deskle@guest.arnes.si,"Srebrničeva ulica 10, 5210 Deskle",", OSNOVNA ŠOLA DESKLE"
OSNOVNA ŠOLA BRANIK,OSNOVNA ŠOLA BRANIK,o-branik.ng@guest.arnes.si,"Branik 31, 5295 Branik",", OSNOVNA ŠOLA BRANIK"
OSNOVNA ŠOLA DORNBERK,OSNOVNA ŠOLA DORNBERK,group1.ngosdor@guest.arnes.si,"Gregorčičeva ulica 30 A, 5294 Dornberk",", OSNOVNA ŠOLA DORNBERK"
OSNOVNA ŠOLA MIREN,OSNOVNA ŠOLA MIREN,os-miren@os-miren.si,"Miren 140, 5291 Miren",", OSNOVNA ŠOLA MIREN"
OSNOVNA ŠOLA FRANCA ROZMANA-STANETA MARIBOR,OSNOVNA ŠOLA FRANCA ROZMANA-STANETA MARIBOR,info@o-frs.mb.edus.si,"Kersnikova ulica 10, 2000 Maribor",", OSNOVNA ŠOLA FRANCA ROZMANA-STANETA MARIBOR"
OSNOVNA ŠOLA RADA ROBIČA LIMBUŠ,OSNOVNA ŠOLA RADA ROBIČA LIMBUŠ,o-rrlimbus.mb@guest.arnes.si,"Limbuška cesta 62, 2341 Limbuš",", OSNOVNA ŠOLA RADA ROBIČA LIMBUŠ"
OSNOVNA ŠOLA DUŠANA FLISA HOČE,OSNOVNA ŠOLA DUŠANA FLISA HOČE,os-hoce@guest.arnes.si,"Šolska ulica 10, 2311 Hoče",", OSNOVNA ŠOLA DUŠANA FLISA HOČE"
GIMNAZIJA IN SREDNJA KEMIJSKA ŠOLA RUŠE,GIMNAZIJA IN SREDNJA KEMIJSKA ŠOLA RUŠE,info@gimnazija-ruse.org,"Šolska ulica 16, 2342 Ruše",", GIMNAZIJA IN SREDNJA KEMIJSKA ŠOLA RUŠE"
OSNOVNA ŠOLA DOBRAVLJE,OSNOVNA ŠOLA DOBRAVLJE,o-dobravlje.ng@guest.arnes.si,"Dobravlje 1, 5263 Dobravlje",", OSNOVNA ŠOLA DOBRAVLJE"
OSNOVNA ŠOLA BREŽICE,OSNOVNA ŠOLA BREŽICE,o.brezice.nm@quest.arnes.si,"Levstikova ulica 18, 8250 Brežice",", OSNOVNA ŠOLA BREŽICE"
SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM CELJE,SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM CELJE,info@ssgt.si,"Kosovelova ulica 2, 3000 Celje",", SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM CELJE"
SREDNJA ŠOLA ČRNOMELJ,SREDNJA ŠOLA ČRNOMELJ,ss.crnomelj@guest.arnes.si,"Kidričeva ulica 18 A, 8340 Črnomelj",", SREDNJA ŠOLA ČRNOMELJ"
GIMNAZIJA JURIJA VEGE IDRIJA,GIMNAZIJA JURIJA VEGE IDRIJA,tajnistvo@gimidrija.si,"Študentovska ulica 16, 5280 Idrija",", GIMNAZIJA JURIJA VEGE IDRIJA"
OSNOVNA ŠOLA LOUISA ADAMIČA GROSUPLJE,OSNOVNA ŠOLA LOUISA ADAMIČA GROSUPLJE,lag.osljlag@guest.arnes.si,"Tovarniška cesta 14, 1290 Grosuplje",", OSNOVNA ŠOLA LOUISA ADAMIČA GROSUPLJE"
OSNOVNA ŠOLA PODGORA KUTEŽEVO,OSNOVNA ŠOLA PODGORA KUTEŽEVO,os.podgora@guest.arnes.si,"Kuteževo 2 F, 6250 Ilirska Bistrica",", OSNOVNA ŠOLA PODGORA KUTEŽEVO"
OSNOVNA ŠOLA DAVORINA JENKA CERKLJE NA GORENJSKEM,OSNOVNA ŠOLA DAVORINA JENKA CERKLJE NA GORENJSKEM,tajnistvo@osdj-cerklje.si,"Krvavška cesta 4, 4207 Cerklje na Gorenjskem",", OSNOVNA ŠOLA DAVORINA JENKA CERKLJE NA GORENJSKEM"
OSNOVNA ŠOLA FRANCETA PREŠERNA KRANJ,OSNOVNA ŠOLA FRANCETA PREŠERNA KRANJ,info@o-fp.kr.edus.si,"Kidričeva cesta 49, 4000 Kranj",", OSNOVNA ŠOLA FRANCETA PREŠERNA KRANJ"
OSNOVNA ŠOLA KOPRIVNICA,OSNOVNA ŠOLA KOPRIVNICA,os.koprivnica@volja.net,"Koprivnica 2, 8282 Koprivnica",", OSNOVNA ŠOLA KOPRIVNICA"
OSNOVNA ŠOLA PODBOČJE,OSNOVNA ŠOLA PODBOČJE,os.podbocje@siol.net,"Podbočje 82, 8312 Podbočje",", OSNOVNA ŠOLA PODBOČJE"
DVOJEZIČNA OSNOVNA ŠOLA DOBROVNIK KETNYELVU ALTALANOS ISKOLA DOBRONAK,DVOJEZIČNA OSNOVNA ŠOLA DOBROVNIK KETNYELVU ALTALANOS ISKOLA DOBRONAK,o-dosdobrovnik.ms@guest.arnes.si,"Dobrovnik 266 J, 9223 Dobrovnik - Dobronak",", DVOJEZIČNA OSNOVNA ŠOLA DOBROVNIK KETNYELVU ALTALANOS ISKOLA DOBRONAK"
SREDNJA UPRAVNO ADMINISTRATIVNA ŠOLA Ljubljana,SREDNJA UPRAVNO ADMINISTRATIVNA ŠOLA Ljubljana,info@suaslj.com,"Zdravstvena pot 10, 1000 Ljubljana",", SREDNJA UPRAVNO ADMINISTRATIVNA ŠOLA Ljubljana"
SREDNJA ŠOLA ZA OBLIKOVANJE IN FOTOGRAFIJO LJUBLJANA,SREDNJA ŠOLA ZA OBLIKOVANJE IN FOTOGRAFIJO LJUBLJANA,tajnistvo.ssof@guest.arnes.si,"Gosposka ulica 18, 1000 Ljubljana",", SREDNJA ŠOLA ZA OBLIKOVANJE IN FOTOGRAFIJO LJUBLJANA"
OSNOVNA ŠOLA SOSTRO,OSNOVNA ŠOLA SOSTRO,tajnistvo.os.sostro@guest.arnes.si,"Cesta II. grupe odredov 47, 1261 Ljubljana - Dobrunje",", OSNOVNA ŠOLA SOSTRO"
OSNOVNA ŠOLA RIHARDA JAKOPIČA,OSNOVNA ŠOLA RIHARDA JAKOPIČA,tajnistvo.osljrj@guest.arnes.si,"Derčeva ulica 1, 1000 Ljubljana",", OSNOVNA ŠOLA RIHARDA JAKOPIČA"
OSNOVNA ŠOLA KOZARA NOVA GORICA,OSNOVNA ŠOLA KOZARA NOVA GORICA,projekt2.osngko@guest.arnes.si,"Kidričeva ulica 35, 5000 Nova Gorica",", OSNOVNA ŠOLA KOZARA NOVA GORICA"
GLASBENA ŠOLA NOVA GORICA,GLASBENA ŠOLA NOVA GORICA,gs.nova-gorica@guest.arnes.si,"Cankarjeva ulica 8, 5000 Nova Gorica",", GLASBENA ŠOLA NOVA GORICA"
Osnovna šola Toneta Pavčka,Osnovna šola Toneta Pavčka,info@ostpavcka.si,"Postaja 1, 8216 Mirna Peč",", Osnovna šola Toneta Pavčka"
OSNOVNA ŠOLA OTOČEC,OSNOVNA ŠOLA OTOČEC,o-otocec.nm@guest.arnes.si,"Šolska cesta 20, 8222 Otočec",", OSNOVNA ŠOLA OTOČEC"
OSNOVNA ŠOLA PREVOLE,OSNOVNA ŠOLA PREVOLE,o-prevole.nm@guest.arnes.si,"Prevole 32, 8362 Hinje",", OSNOVNA ŠOLA PREVOLE"
OSNOVNA ŠOLA ŠENTJERNEJ,OSNOVNA ŠOLA ŠENTJERNEJ,os.sentjernej@guest.arnes.si,"Prvomajska cesta 9, 8310 Šentjernej",", OSNOVNA ŠOLA ŠENTJERNEJ"
OSNOVNA ŠOLA ŠMARJETA,OSNOVNA ŠOLA ŠMARJETA,os.smarjeta@guest.arnes.si,"Šmarjeta 1, 8220 Šmarješke Toplice",", OSNOVNA ŠOLA ŠMARJETA"
OSNOVNA ŠOLA VAVTA VAS,OSNOVNA ŠOLA VAVTA VAS,os.vavta-vas@guest.arnes.si,"Vavta vas 1, 8351 Straža pri Novem mestu",", OSNOVNA ŠOLA VAVTA VAS"
OSNOVNA ŠOLA ŽUŽEMBERK,OSNOVNA ŠOLA ŽUŽEMBERK,tajnistvo-os.zuzemberk@guest.arnes.si,"Baragova cesta 1, 8360 Žužemberk",", OSNOVNA ŠOLA ŽUŽEMBERK"
OSNOVNA ŠOLA DRAGOTINA KETTEJA,OSNOVNA ŠOLA DRAGOTINA KETTEJA,tajnistvo-os.dk@guest.arnes.si,"Šegova ulica 114, 8000 Novo mesto",", OSNOVNA ŠOLA DRAGOTINA KETTEJA"
OSNOVNA ŠOLA ŠEMPAS,OSNOVNA ŠOLA ŠEMPAS,os.sempas@guest.arnes.si,"Šempas 76 C, 5261 Šempas",", OSNOVNA ŠOLA ŠEMPAS"
OSNOVNA ŠOLA BRUSNICE,OSNOVNA ŠOLA BRUSNICE,o-brusnice.nm@guest.arnes.si,"Velike Brusnice 101, 8321 Brusnice",", OSNOVNA ŠOLA BRUSNICE"
OSNOVNA ŠOLA DOLENJSKE TOPLICE,OSNOVNA ŠOLA DOLENJSKE TOPLICE,os.dolenjske-toplice@guest.arnes.si,"Pionirska cesta 35, 8350 Dolenjske Toplice",", OSNOVNA ŠOLA DOLENJSKE TOPLICE"
OSNOVNA ŠOLA FRANA METELKA ŠKOCJAN,OSNOVNA ŠOLA FRANA METELKA ŠKOCJAN,os-skocjan@guest.arnes.si,"Škocjan 51, 8275 Škocjan",", OSNOVNA ŠOLA FRANA METELKA ŠKOCJAN"
GLASBENA ŠOLA MARJANA KOZINE NOVO MESTO,GLASBENA ŠOLA MARJANA KOZINE NOVO MESTO,gst-mkozina@siol.net,"Jenkova ulica 1, 8000 Novo mesto",", GLASBENA ŠOLA MARJANA KOZINE NOVO MESTO"
OSNOVNA ŠOLA SREDIŠČE OB DRAVI,OSNOVNA ŠOLA SREDIŠČE OB DRAVI,os.sredisce-ob-dravi@guest.arnes.si,"Slovenska cesta 22, 2277 Središče ob Dravi",", OSNOVNA ŠOLA SREDIŠČE OB DRAVI"
GLASBENA ŠOLA ORMOŽ,GLASBENA ŠOLA ORMOŽ,slavko.petek@guest.arnes.si,"Grajski trg 1, 2270 Ormož",", GLASBENA ŠOLA ORMOŽ"
SCUOLA ELEMENTARE VINCENZO E DIEGO DE CASTRO PIRANO - OSNOVNA ŠOLA VINCENZO E DIEGO DE CASTRO PIRAN,SCUOLA ELEMENTARE VINCENZO E DIEGO DE CASTRO PIRANO - OSNOVNA ŠOLA VINCENZO E DIEGO DE CASTRO PIRAN,decastro@siol.net,"Vojkova ulica 1, 6330 Piran - Pirano",", SCUOLA ELEMENTARE VINCENZO E DIEGO DE CASTRO PIRANO - OSNOVNA ŠOLA VINCENZO E DIEGO DE CASTRO PIRAN"
OSNOVNA ŠOLA STARI TRG OB KOLPI,OSNOVNA ŠOLA STARI TRG OB KOLPI,o-staritrg.nm@guest.arnes.si,"Stari trg ob Kolpi 7, 8342 Stari trg ob Kolpi",", OSNOVNA ŠOLA STARI TRG OB KOLPI"
LJUDSKA UNIVERZA JESENICE,LJUDSKA UNIVERZA JESENICE,info@lu-jesenice.net,"Delavska ulica 1, 4270 Jesenice",", LJUDSKA UNIVERZA JESENICE"
OSNOVNA ŠOLA LENART,OSNOVNA ŠOLA LENART,oslenart@guest.arnes.si,"Ptujska cesta 25, 2230 Lenart v Slov. goricah",", OSNOVNA ŠOLA LENART"
SREDNJA TRGOVSKA ŠOLA LJUBLJANA,SREDNJA TRGOVSKA ŠOLA LJUBLJANA,trgovska.sola.lj@gmail.com,"Poljanska cesta 28 A, 1000 Ljubljana",", SREDNJA TRGOVSKA ŠOLA LJUBLJANA"
OSNOVNA ŠOLA KARLA DESTOVNIKA-KAJUHA,OSNOVNA ŠOLA KARLA DESTOVNIKA-KAJUHA,osljkdk@guest.arnes.si,"Jakčeva ulica 42, 1000 Ljubljana",", OSNOVNA ŠOLA KARLA DESTOVNIKA-KAJUHA"
SREDNJA MEDIJSKA IN GRAFIČNA ŠOLA Ljubljana,SREDNJA MEDIJSKA IN GRAFIČNA ŠOLA Ljubljana,megra@guest.arnes.si,"Pokopališka ulica 33, 1000 Ljubljana",", SREDNJA MEDIJSKA IN GRAFIČNA ŠOLA Ljubljana"
OSNOVNA ŠOLA FRANCA ROZMANA - STANETA,OSNOVNA ŠOLA FRANCA ROZMANA - STANETA,osljfrs2s@guest.arnes.si,"Prušnikova ulica 85, 1210 Ljubljana - Šentvid",", OSNOVNA ŠOLA FRANCA ROZMANA - STANETA"
OSNOVNA ŠOLA KAMNICA,OSNOVNA ŠOLA KAMNICA,o-kamnica.mb@guest.arnes.si,"Vrbanska cesta 93, 2351 Kamnica",", OSNOVNA ŠOLA KAMNICA"
OSNOVNA ŠOLA LUDVIKA PLIBERŠKA MARIBOR,OSNOVNA ŠOLA LUDVIKA PLIBERŠKA MARIBOR,tajnistvo-ludvika.mb@guest.arnes.si,"Lackova cesta 4, 2000 Maribor",", OSNOVNA ŠOLA LUDVIKA PLIBERŠKA MARIBOR"
SREDNJA ŠOLA ZA OBLIKOVANJE MARIBOR,SREDNJA ŠOLA ZA OBLIKOVANJE MARIBOR,ss.oblikovanje@ssom.si,"Park mladih 8, 2000 Maribor",", SREDNJA ŠOLA ZA OBLIKOVANJE MARIBOR"
SREDNJA TRGOVSKA ŠOLA MARIBOR,SREDNJA TRGOVSKA ŠOLA MARIBOR,trgovskasola@gmail.com,"Mladinska ulica 14, 2000 Maribor",", SREDNJA TRGOVSKA ŠOLA MARIBOR"
SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM MARIBOR,SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM MARIBOR,ss.gtmb@guest.arnes.si,"Mladinska ulica 14 A, 2000 Maribor",", SREDNJA ŠOLA ZA GOSTINSTVO IN TURIZEM MARIBOR"
OSNOVNA ŠOLA CENTER,OSNOVNA ŠOLA CENTER,o-center.nm@guest.arnes.si,"Seidlova cesta 7, 8000 Novo mesto",", OSNOVNA ŠOLA CENTER"
OSNOVNA ŠOLA STOPIČE,OSNOVNA ŠOLA STOPIČE,os.stopice@guest.arnes.si,"Stopiče 37, 8322 Stopiče",", OSNOVNA ŠOLA STOPIČE"
OSNOVNA ŠOLA ŠMIHEL,OSNOVNA ŠOLA ŠMIHEL,ossmihel.novom@guest.arnes.si,"Šmihel 2, 8000 Novo mesto",", OSNOVNA ŠOLA ŠMIHEL"
OSNOVNA ŠOLA GRM,OSNOVNA ŠOLA GRM,o-grm.nm@guest.arnes.si,"Trdinova ulica 7, 8000 Novo mesto",", OSNOVNA ŠOLA GRM"
OSNOVNA ŠOLA BRŠLJIN,OSNOVNA ŠOLA BRŠLJIN,Info@brsljin.si,"Kočevarjeva ulica 40, 8000 Novo mesto",", OSNOVNA ŠOLA BRŠLJIN"
OSNOVNA ŠOLA SEČOVLJE SCUOLA ELEMENTARE SICCIOLE,OSNOVNA ŠOLA SEČOVLJE SCUOLA ELEMENTARE SICCIOLE,uprava@os-secovlje.net,"Sečovlje 78, 6333 Sečovlje - Sicciole",", OSNOVNA ŠOLA SEČOVLJE SCUOLA ELEMENTARE SICCIOLE"
GINNASIO ANTONIO SEMA PIRANO GIMNAZIJA ANTONIO SEMA PIRAN,GINNASIO ANTONIO SEMA PIRANO GIMNAZIJA ANTONIO SEMA PIRAN,info@ginnasiosema.net,"Med vrtovi 8, 6320 Portorož - Portorose",", GINNASIO ANTONIO SEMA PIRANO GIMNAZIJA ANTONIO SEMA PIRAN"
OSNOVNA ŠOLA KOŠANA,OSNOVNA ŠOLA KOŠANA,o-kosana.po@guest.arnes.si,"Dolnja Košana 61, 6256 Košana",", OSNOVNA ŠOLA KOŠANA"
OSNOVNA ŠOLA PRESTRANEK,OSNOVNA ŠOLA PRESTRANEK,os.prestranek@guest.arnes.si,"Ulica 25. maja 14 A, 6258 Prestranek",", OSNOVNA ŠOLA PRESTRANEK"
ŠOLSKI CENTER POSTOJNA,ŠOLSKI CENTER POSTOJNA,infoscpost@gmail.com,"Cesta v Staro vas 2, 6230 Postojna",", ŠOLSKI CENTER POSTOJNA"
GLASBENA ŠOLA POSTOJNA,GLASBENA ŠOLA POSTOJNA,info@gspostojna.net,"Ljubljanska cesta 10, 6230 Postojna",", GLASBENA ŠOLA POSTOJNA"
OSNOVNA ŠOLA CIRKOVCE,OSNOVNA ŠOLA CIRKOVCE,os.cirkovce@guest.arnes.si,"Cirkovce 47, 2326 Cirkovce",", OSNOVNA ŠOLA CIRKOVCE"
JAVNI VZGOJNO IZOBRAŽEVALNI ZAVOD OSNOVNA ŠOLA DESTRNIK - TRNOVSKA VAS,JAVNI VZGOJNO IZOBRAŽEVALNI ZAVOD OSNOVNA ŠOLA DESTRNIK - TRNOVSKA VAS,os.destrnik@guest.arnes.si,"Janežovski Vrh 45, 2253 Destrnik",", JAVNI VZGOJNO IZOBRAŽEVALNI ZAVOD OSNOVNA ŠOLA DESTRNIK - TRNOVSKA VAS"
OSNOVNA ŠOLA DR. FRANJA ŽGEČA DORNAVA,OSNOVNA ŠOLA DR. FRANJA ŽGEČA DORNAVA,o-fzdornava.mb@guest.arnes.si,"Dornava 136 A, 2252 Dornava",", OSNOVNA ŠOLA DR. FRANJA ŽGEČA DORNAVA"
OSNOVNA ŠOLA GORIŠNICA,OSNOVNA ŠOLA GORIŠNICA,tajnistvo@osgorisnica.eu,"Gorišnica 83, 2272 Gorišnica",", OSNOVNA ŠOLA GORIŠNICA"
OSNOVNA ŠOLA HAJDINA,OSNOVNA ŠOLA HAJDINA,o-hajdina.mb@guest.arnes.si,"Spodnja Hajdina 24, 2288 Hajdina",", OSNOVNA ŠOLA HAJDINA"
OSNOVNA ŠOLA JURŠINCI,OSNOVNA ŠOLA JURŠINCI,os.jursinci@guest.arnes.si,"Juršinci 19, 2256 Juršinci",", OSNOVNA ŠOLA JURŠINCI"
Osnovna šola Kidričevo,Osnovna šola Kidričevo,os.kidricevo@guest.arnes.si,"Kajuhova ulica 10, 2325 Kidričevo",", Osnovna šola Kidričevo"
OSNOVNA ŠOLA MAJŠPERK,OSNOVNA ŠOLA MAJŠPERK,os.majsperk@guest.arnes.si,"Majšperk 32 B, 2322 Majšperk",", OSNOVNA ŠOLA MAJŠPERK"
OSNOVNA ŠOLA MARKOVCI,OSNOVNA ŠOLA MARKOVCI,o-markovci.mb@guest.arnes.si,"Markovci 33 D, 2281 Markovci",", OSNOVNA ŠOLA MARKOVCI"
OSNOVNA ŠOLA LJUDSKI VRT,OSNOVNA ŠOLA LJUDSKI VRT,o-ljvrtptuj.mb@guest.arnes.si,"Župančičeva ulica 10, 2250 Ptuj",", OSNOVNA ŠOLA LJUDSKI VRT"
OSNOVNA ŠOLA BREG,OSNOVNA ŠOLA BREG,os.breg@guest.arnes.si,"Rogaška cesta 6, 2250 Ptuj",", OSNOVNA ŠOLA BREG"
OSNOVNA ŠOLA MLADIKA,OSNOVNA ŠOLA MLADIKA,info@mladika.si,"Žnidaričevo nabrežje 1, 2250 Ptuj",", OSNOVNA ŠOLA MLADIKA"
OSNOVNA ŠOLA VIDEM,OSNOVNA ŠOLA VIDEM,info@solavidem.si,"Videm pri Ptuju 47, 2284 Videm pri Ptuju",", OSNOVNA ŠOLA VIDEM"
OSNOVNA ŠOLA DR. LJUDEVITA PIVKA,OSNOVNA ŠOLA DR. LJUDEVITA PIVKA,os.l-pivka@guest.arnes.si,"Ulica 25. maja 2 A, 2250 Ptuj",", OSNOVNA ŠOLA DR. LJUDEVITA PIVKA"
GLASBENA ŠOLA KAROL PAHOR PTUJ,GLASBENA ŠOLA KAROL PAHOR PTUJ,info@gsptuj.si,"Dravska ulica 11, 2250 Ptuj",", GLASBENA ŠOLA KAROL PAHOR PTUJ"
OSNOVNA ŠOLA RIBNICA NA POHORJU,OSNOVNA ŠOLA RIBNICA NA POHORJU,o-ribnica.mb@guest.arnes.si,"Ribnica na Pohorju 29, 2364 Ribnica na Pohorju",", OSNOVNA ŠOLA RIBNICA NA POHORJU"
OSNOVNA ŠOLA VUZENICA,OSNOVNA ŠOLA VUZENICA,o-vuzenica.mb@guest.arnes.si,"Mladinska ulica 3, 2367 Vuzenica",", OSNOVNA ŠOLA VUZENICA"
OSNOVNA ŠOLA MUTA,OSNOVNA ŠOLA MUTA,group1.ossgmu@guest.arnes.si,"Šolska ulica 6, 2366 Muta",", OSNOVNA ŠOLA MUTA"
OSNOVNA ŠOLA PROF. DR. JOSIPA PLEMLJA BLED,OSNOVNA ŠOLA PROF. DR. JOSIPA PLEMLJA BLED,os-bled@guest.arnes.si,"Seliška cesta 3, 4260 Bled",", OSNOVNA ŠOLA PROF. DR. JOSIPA PLEMLJA BLED"
OSNOVNA ŠOLA DR. JANEZA MENCINGERJA BOHINJSKA BISTRICA,OSNOVNA ŠOLA DR. JANEZA MENCINGERJA BOHINJSKA BISTRICA,os-bohinj@guest.arnes.si,"Savska cesta 10, 4264 Bohinjska Bistrica",", OSNOVNA ŠOLA DR. JANEZA MENCINGERJA BOHINJSKA BISTRICA"
OSNOVNA ŠOLA GORJE,OSNOVNA ŠOLA GORJE,o-gorje.kr@guest.arnes.si,"Zgornje Gorje 44 A, 4247 Zgornje Gorje",", OSNOVNA ŠOLA GORJE"
OSNOVNA ŠOLA F.S. FINŽGARJA LESCE,OSNOVNA ŠOLA F.S. FINŽGARJA LESCE,info@oslesce.si,"Begunjska cesta 7, 4248 Lesce",", OSNOVNA ŠOLA F.S. FINŽGARJA LESCE"
OSNOVNA ŠOLA STANETA ŽAGARJA LIPNICA,OSNOVNA ŠOLA STANETA ŽAGARJA LIPNICA,os-lipnica@guest.arnes.si,"Lipnica 12, 4245 Kropa",", OSNOVNA ŠOLA STANETA ŽAGARJA LIPNICA"
OSNOVNA ŠOLA ANTONA TOMAŽA LINHARTA RADOVLJICA,OSNOVNA ŠOLA ANTONA TOMAŽA LINHARTA RADOVLJICA,o-atlr.kr@guest.arnes.si,"Kranjska cesta 27, 4240 Radovljica",", OSNOVNA ŠOLA ANTONA TOMAŽA LINHARTA RADOVLJICA"
GLASBENA ŠOLA RADOVLJICA,GLASBENA ŠOLA RADOVLJICA,info@gs-radovljica.si,"Linhartov trg 1, 4240 Radovljica",", GLASBENA ŠOLA RADOVLJICA"
OSNOVNA ŠOLA ČRNA NA KOROŠKEM,OSNOVNA ŠOLA ČRNA NA KOROŠKEM,O-CRNA.MB@GUEST.ARNES.SI,"Center 142, 2393 Črna na Koroškem",", OSNOVNA ŠOLA ČRNA NA KOROŠKEM"
OSNOVNA ŠOLA MEŽICA,OSNOVNA ŠOLA MEŽICA,ravnatelj@os-mezica.si,"Partizanska cesta 16, 2392 Mežica",", OSNOVNA ŠOLA MEŽICA"
OSNOVNA ŠOLA FRANJA GOLOBA PREVALJE,OSNOVNA ŠOLA FRANJA GOLOBA PREVALJE,o-fgprevalje.mb@guest.arnes.si,"Polje 4, 2391 Prevalje",", OSNOVNA ŠOLA FRANJA GOLOBA PREVALJE"
OSNOVNA ŠOLA PREŽIHOVEGA VORANCA RAVNE NA KOROŠKEM,OSNOVNA ŠOLA PREŽIHOVEGA VORANCA RAVNE NA KOROŠKEM,o-pvravne.mb@guest.arnes.si,"Gozdarska pot 11, 2390 Ravne na Koroškem",", OSNOVNA ŠOLA PREŽIHOVEGA VORANCA RAVNE NA KOROŠKEM"
OSNOVNA ŠOLA JURIČEVEGA DREJČKA RAVNE NA KOROŠKEM,OSNOVNA ŠOLA JURIČEVEGA DREJČKA RAVNE NA KOROŠKEM,os-juricevegad.ra@guest.arnes.si,"Čečovje 24, 2390 Ravne na Koroškem",", OSNOVNA ŠOLA JURIČEVEGA DREJČKA RAVNE NA KOROŠKEM"
OSNOVNA ŠOLA DR. ANTONA DEBELJAKA Loški Potok,OSNOVNA ŠOLA DR. ANTONA DEBELJAKA Loški Potok,os-loskipotok@guest.arnes.si,"Hrib-Loški Potok 101, 1318 Loški Potok",", OSNOVNA ŠOLA DR. ANTONA DEBELJAKA Loški Potok"
OSNOVNA ŠOLA DR. FRANCETA PREŠERNA,OSNOVNA ŠOLA DR. FRANCETA PREŠERNA,osribnica@guest.arnes.si,"Šolska ulica 2, 1310 Ribnica",", OSNOVNA ŠOLA DR. FRANCETA PREŠERNA"
OSNOVNA ŠOLA DR. IVAN PRIJATELJ SODRAŽICA,OSNOVNA ŠOLA DR. IVAN PRIJATELJ SODRAŽICA,os-sodrazica@guest.arnes.si,"Cesta Notranjskega odreda 10, 1317 Sodražica",", OSNOVNA ŠOLA DR. IVAN PRIJATELJ SODRAŽICA"
