Title,First Name,E-mail Address,Business Street,Company
ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA,ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA,,"Ulica oktobrske revolucije 11, 6310 Izola - Isola",", ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA"
"Zasebni družinski vrtec Ringa raja, Novo mesto, vzgoja in varstvo predšolskih otrok","Zasebni družinski vrtec Ringa raja, Novo mesto, vzgoja in varstvo predšolskih otrok",,"Ragovo 2, 8000 Novo mesto",", Zasebni družinski vrtec Ringa raja, Novo mesto, vzgoja in varstvo predšolskih otrok"
VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO,VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO,,"Sevno 13, 8000 Novo mesto",", VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO"
Višja strokovna šola za kozmetiko in velnes Ljubljana,Višja strokovna šola za kozmetiko in velnes Ljubljana,,"Poljanska cesta 95, 1000 Ljubljana",", Višja strokovna šola za kozmetiko in velnes Ljubljana"
Podiplomska šola ZRC SAZU,Podiplomska šola ZRC SAZU,,"Novi trg 2, 1000 Ljubljana",", Podiplomska šola ZRC SAZU"
ZDRAVSTVENI ZAVOD DENTARTES KOPER,ZDRAVSTVENI ZAVOD DENTARTES KOPER,,"Vlačičeva ulica 2 A, 6000 Koper - Capodistria",", ZDRAVSTVENI ZAVOD DENTARTES KOPER"
ZDRAVSTVENI ZAVOD 36 M DENS MIREN,ZDRAVSTVENI ZAVOD 36 M DENS MIREN,,"Miren 137 A, 5291 Miren",", ZDRAVSTVENI ZAVOD 36 M DENS MIREN"
PROMEDICO PLUS zavod za zdravstvene in druge storitve,PROMEDICO PLUS zavod za zdravstvene in druge storitve,,"Sneberska cesta 128 B, 1260 Ljubljana - Polje",", PROMEDICO PLUS zavod za zdravstvene in druge storitve"
ZOBOZDRAVSTVENI ZAVOD D in G Koper,ZOBOZDRAVSTVENI ZAVOD D in G Koper,,"Ulica Sergeja Mašere 7, 6000 Koper - Capodistria",", ZOBOZDRAVSTVENI ZAVOD D in G Koper"
ZDRAVSTVENI ZAVOD I DENT KRANJ,ZDRAVSTVENI ZAVOD I DENT KRANJ,,"Vrečkova ulica 3, 4000 Kranj",", ZDRAVSTVENI ZAVOD I DENT KRANJ"
DOM STAREJŠIH OBČANOV LOŠKI POTOK,DOM STAREJŠIH OBČANOV LOŠKI POTOK,,"Hrib-Loški Potok 104, 1318 Loški Potok",", DOM STAREJŠIH OBČANOV LOŠKI POTOK"
Zavod Hospic Ljubljana,Zavod Hospic Ljubljana,,"Komenskega ulica 11, 1000 Ljubljana",", Zavod Hospic Ljubljana"
Skupnost zavodov Konzorcij šolskih centrov,Skupnost zavodov Konzorcij šolskih centrov,,"Šegova ulica 112, 8000 Novo mesto",", Skupnost zavodov Konzorcij šolskih centrov"
Zavod za izobraževanje in usposabljanje USPEŠEN.SI,Zavod za izobraževanje in usposabljanje USPEŠEN.SI,,"Trg mladosti 6, 3320 Velenje",", Zavod za izobraževanje in usposabljanje USPEŠEN.SI"
